WP, 24, 1999091700,   , BEST,   0, 205N, 1299E,  20,    0,   
WP, 24, 1999091706,   , BEST,   0, 202N, 1300E,  20,    0,   
WP, 24, 1999091712,   , BEST,   0, 200N, 1301E,  25,    0,   
WP, 24, 1999091718,   , BEST,   0, 198N, 1303E,  25,    0,   
WP, 24, 1999091800,   , BEST,   0, 199N, 1305E,  25,    0,   
WP, 24, 1999091806,   , BEST,   0, 201N, 1303E,  25,    0,   
WP, 24, 1999091812,   , BEST,   0, 203N, 1300E,  25,    0,   
WP, 24, 1999091818,   , BEST,   0, 208N, 1293E,  30,    0,   
WP, 24, 1999091900,   , BEST,   0, 218N, 1282E,  35,    0,   
WP, 24, 1999091906,   , BEST,   0, 228N, 1271E,  35,    0,   
WP, 24, 1999091912,   , BEST,   0, 234N, 1262E,  35,    0,   
WP, 24, 1999091918,   , BEST,   0, 235N, 1256E,  45,    0,   
WP, 24, 1999092000,   , BEST,   0, 235N, 1254E,  65,    0,   
WP, 24, 1999092006,   , BEST,   0, 237N, 1253E,  75,    0,   
WP, 24, 1999092012,   , BEST,   0, 240N, 1253E,  80,    0,   
WP, 24, 1999092018,   , BEST,   0, 241N, 1253E, 100,    0,   
WP, 24, 1999092100,   , BEST,   0, 242N, 1254E, 110,    0,   
WP, 24, 1999092106,   , BEST,   0, 244N, 1257E, 110,    0,   
WP, 24, 1999092112,   , BEST,   0, 246N, 1261E, 115,    0,   
WP, 24, 1999092118,   , BEST,   0, 250N, 1266E, 130,    0,   
WP, 24, 1999092200,   , BEST,   0, 255N, 1269E, 130,    0,   
WP, 24, 1999092206,   , BEST,   0, 259N, 1270E, 140,    0,   
WP, 24, 1999092212,   , BEST,   0, 263N, 1271E, 140,    0,   
WP, 24, 1999092218,   , BEST,   0, 271N, 1271E, 130,    0,   
WP, 24, 1999092300,   , BEST,   0, 279N, 1272E, 120,    0,   
WP, 24, 1999092306,   , BEST,   0, 290N, 1279E, 110,    0,   
WP, 24, 1999092312,   , BEST,   0, 302N, 1286E, 110,    0,   
WP, 24, 1999092318,   , BEST,   0, 320N, 1298E, 100,    0,   
WP, 24, 1999092400,   , BEST,   0, 345N, 1315E,  90,    0,   
WP, 24, 1999092406,   , BEST,   0, 372N, 1341E,  70,    0,   
WP, 24, 1999092412,   , BEST,   0, 395N, 1365E,  60,    0,   
WP, 24, 1999092418,   , BEST,   0, 419N, 1398E,  50,    0,   
