WP, 25, 1999092300,   , BEST,   0, 176N, 1133E,  20,    0,   
WP, 25, 1999092306,   , BEST,   0, 178N, 1136E,  30,    0,   
WP, 25, 1999092312,   , BEST,   0, 183N, 1141E,  30,    0,   
WP, 25, 1999092318,   , BEST,   0, 187N, 1144E,  30,    0,   
WP, 25, 1999092400,   , BEST,   0, 191N, 1146E,  30,    0,   
WP, 25, 1999092406,   , BEST,   0, 194N, 1149E,  35,    0,   
WP, 25, 1999092412,   , BEST,   0, 199N, 1151E,  40,    0,   
WP, 25, 1999092418,   , BEST,   0, 204N, 1152E,  40,    0,   
WP, 25, 1999092500,   , BEST,   0, 208N, 1153E,  35,    0,   
WP, 25, 1999092506,   , BEST,   0, 214N, 1154E,  40,    0,   
WP, 25, 1999092512,   , BEST,   0, 220N, 1155E,  40,    0,   
WP, 25, 1999092518,   , BEST,   0, 222N, 1154E,  25,    0,   
WP, 25, 1999092600,   , BEST,   0, 222N, 1146E,  20,    0,   
WP, 25, 1999092606,   , BEST,   0, 228N, 1136E,  20,    0,   
WP, 25, 1999092612,   , BEST,   0, 233N, 1127E,  15,    0,   
