WP, 11, 1999072618,   , BEST,   0,  55N, 1387E,  20,    0,   
WP, 11, 1999072700,   , BEST,   0,  59N, 1385E,  20,    0,   
WP, 11, 1999072706,   , BEST,   0,  67N, 1381E,  20,    0,   
WP, 11, 1999072712,   , BEST,   0,  73N, 1379E,  20,    0,   
WP, 11, 1999072718,   , BEST,   0,  82N, 1375E,  20,    0,   
WP, 11, 1999072800,   , BEST,   0,  93N, 1368E,  20,    0,   
WP, 11, 1999072806,   , BEST,   0, 100N, 1362E,  20,    0,   
WP, 11, 1999072812,   , BEST,   0, 109N, 1356E,  20,    0,   
WP, 11, 1999072818,   , BEST,   0, 117N, 1352E,  20,    0,   
WP, 11, 1999072900,   , BEST,   0, 125N, 1348E,  25,    0,   
WP, 11, 1999072906,   , BEST,   0, 135N, 1344E,  30,    0,   
WP, 11, 1999072912,   , BEST,   0, 144N, 1340E,  30,    0,   
WP, 11, 1999072918,   , BEST,   0, 155N, 1337E,  35,    0,   
WP, 11, 1999073000,   , BEST,   0, 169N, 1336E,  40,    0,   
WP, 11, 1999073006,   , BEST,   0, 189N, 1333E,  40,    0,   
WP, 11, 1999073012,   , BEST,   0, 203N, 1324E,  45,    0,   
WP, 11, 1999073018,   , BEST,   0, 210N, 1318E,  55,    0,   
WP, 11, 1999073100,   , BEST,   0, 217N, 1312E,  60,    0,   
WP, 11, 1999073106,   , BEST,   0, 227N, 1308E,  60,    0,   
WP, 11, 1999073112,   , BEST,   0, 232N, 1304E,  65,    0,   
WP, 11, 1999073118,   , BEST,   0, 237N, 1300E,  70,    0,   
WP, 11, 1999080100,   , BEST,   0, 247N, 1292E,  70,    0,   
WP, 11, 1999080106,   , BEST,   0, 255N, 1287E,  75,    0,   
WP, 11, 1999080112,   , BEST,   0, 264N, 1279E,  65,    0,   
WP, 11, 1999080118,   , BEST,   0, 272N, 1272E,  75,    0,   
WP, 11, 1999080200,   , BEST,   0, 278N, 1265E,  75,    0,   
WP, 11, 1999080206,   , BEST,   0, 287N, 1263E,  75,    0,   
WP, 11, 1999080212,   , BEST,   0, 300N, 1260E,  80,    0,   
WP, 11, 1999080218,   , BEST,   0, 316N, 1260E,  75,    0,   
WP, 11, 1999080300,   , BEST,   0, 335N, 1260E,  70,    0,   
WP, 11, 1999080306,   , BEST,   0, 357N, 1263E,  70,    0,   
WP, 11, 1999080312,   , BEST,   0, 374N, 1265E,  55,    0,   
WP, 11, 1999080318,   , BEST,   0, 400N, 1265E,  35,    0,   
WP, 11, 1999080400,   , BEST,   0, 418N, 1265E,  25,    0,   
