WP, 30, 1999111012,   , BEST,   0, 129N, 1266E,  15,    0,   
WP, 30, 1999111018,   , BEST,   0, 126N, 1267E,  15,    0,   
WP, 30, 1999111100,   , BEST,   0, 123N, 1269E,  15,    0,   
WP, 30, 1999111106,   , BEST,   0, 114N, 1278E,  15,    0,   
WP, 30, 1999111112,   , BEST,   0, 105N, 1290E,  15,    0,   
WP, 30, 1999111118,   , BEST,   0, 104N, 1298E,  20,    0,   
WP, 30, 1999111200,   , BEST,   0, 103N, 1305E,  20,    0,   
WP, 30, 1999111206,   , BEST,   0, 107N, 1310E,  20,    0,   
WP, 30, 1999111212,   , BEST,   0, 110N, 1311E,  20,    0,   
WP, 30, 1999111218,   , BEST,   0, 117N, 1316E,  20,    0,   
WP, 30, 1999111300,   , BEST,   0, 133N, 1319E,  20,    0,   
WP, 30, 1999111306,   , BEST,   0, 147N, 1321E,  25,    0,   
WP, 30, 1999111312,   , BEST,   0, 157N, 1319E,  30,    0,   
WP, 30, 1999111318,   , BEST,   0, 166N, 1313E,  30,    0,   
WP, 30, 1999111400,   , BEST,   0, 175N, 1308E,  30,    0,   
WP, 30, 1999111406,   , BEST,   0, 185N, 1304E,  40,    0,   
WP, 30, 1999111412,   , BEST,   0, 200N, 1303E,  45,    0,   
WP, 30, 1999111418,   , BEST,   0, 210N, 1305E,  45,    0,   
WP, 30, 1999111500,   , BEST,   0, 224N, 1313E,  45,    0,   
WP, 30, 1999111506,   , BEST,   0, 239N, 1323E,  45,    0,   
WP, 30, 1999111512,   , BEST,   0, 258N, 1349E,  60,    0,   
WP, 30, 1999111518,   , BEST,   0, 279N, 1382E,  65,    0,   
WP, 30, 1999111600,   , BEST,   0, 301N, 1421E,  65,    0,   
WP, 30, 1999111606,   , BEST,   0, 325N, 1471E,  55,    0,   
