WP, 22, 1973111400,   , BEST,   0,  93N, 1180E,  25
WP, 22, 1973111406,   , BEST,   0,  95N, 1168E,  30
WP, 22, 1973111412,   , BEST,   0,  97N, 1152E,  35
WP, 22, 1973111418,   , BEST,   0,  99N, 1136E,  35
WP, 22, 1973111500,   , BEST,   0, 100N, 1117E,  40
WP, 22, 1973111506,   , BEST,   0, 100N, 1101E,  50
WP, 22, 1973111512,   , BEST,   0,  99N, 1088E,  55
WP, 22, 1973111518,   , BEST,   0,  98N, 1083E,  45
WP, 22, 1973111600,   , BEST,   0,  98N, 1080E,  35
WP, 22, 1973111606,   , BEST,   0,  98N, 1073E,  30
WP, 22, 1973111612,   , BEST,   0,  98N, 1064E,  25
WP, 22, 1973111618,   , BEST,   0,  97N, 1057E,  25
WP, 22, 1973111700,   , BEST,   0,  97N, 1051E,  20
WP, 22, 1973111706,   , BEST,   0,  97N, 1044E,  20
WP, 22, 1973111712,   , BEST,   0,  98N, 1035E,  25
WP, 22, 1973111718,   , BEST,   0,  99N, 1027E,  25
WP, 22, 1973111800,   , BEST,   0, 100N, 1020E,  25
WP, 22, 1973111806,   , BEST,   0, 104N, 1014E,  25
WP, 22, 1973111812,   , BEST,   0, 108N, 1006E,  20
