WP, 03, 2004040200,   , BEST,   0,  69N, 1536E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040206,   , BEST,   0,  67N, 1532E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040212,   , BEST,   0,  65N, 1529E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040218,   , BEST,   0,  63N, 1526E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040300,   , BEST,   0,  61N, 1522E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040306,   , BEST,   0,  61N, 1517E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040312,   , BEST,   0,  63N, 1512E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040318,   , BEST,   0,  64N, 1507E,  25, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  120,  45,   0,   0, 
WP, 03, 2004040400,   , BEST,   0,  64N, 1503E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  120,  45,   0,   0, 
WP, 03, 2004040406,   , BEST,   0,  65N, 1498E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  120,  45,   0,   0, 
WP, 03, 2004040412,   , BEST,   0,  69N, 1495E,  35,  997, TS,   0,    ,    0,    0,    0,    0, 1006,  120,  45,   0,   0, 
WP, 03, 2004040418,   , BEST,   0,  74N, 1492E,  35,  997, TS,   0,    ,    0,    0,    0,    0, 1006,  120,  45,   0,   0, 
WP, 03, 2004040500,   , BEST,   0,  81N, 1491E,  40,  997, TS,  34, NEQ,   45,   45,   45,   45, 1006,  120,  45,   0,   0, 
WP, 03, 2004040506,   , BEST,   0,  89N, 1489E,  50,  987, TS,  34, NEQ,  150,  110,  110,  150, 1002,  130,  15,   0,   0, 
WP, 03, 2004040506,   , BEST,   0,  89N, 1489E,  50,  987, TS,  50, NEQ,   20,   20,   20,   20, 1002,  130,  15,   0,   0, 
WP, 03, 2004040512,   , BEST,   0,  94N, 1483E,  55,  984, TS,  34, NEQ,  150,  110,  110,  150, 1002,  130,  15,   0,   0, 
WP, 03, 2004040512,   , BEST,   0,  94N, 1483E,  55,  984, TS,  50, NEQ,   20,   20,   20,   20, 1002,  130,  15,   0,   0, 
WP, 03, 2004040518,   , BEST,   0,  95N, 1476E,  55,  984, TS,  34, NEQ,  150,  110,  110,  150, 1004,  130,  15,   0,   0, 
WP, 03, 2004040518,   , BEST,   0,  95N, 1476E,  55,  984, TS,  50, NEQ,   20,   20,   20,   20, 1004,  130,  15,   0,   0, 
WP, 03, 2004040600,   , BEST,   0,  91N, 1469E,  65,  976, TY,  34, NEQ,  130,  110,  110,  130, 1005,  120,  15,   0,   0, 
WP, 03, 2004040600,   , BEST,   0,  91N, 1469E,  65,  976, TY,  50, NEQ,   20,   20,   20,   20, 1005,  120,  15,   0,   0, 
WP, 03, 2004040606,   , BEST,   0,  91N, 1461E,  65,  976, TY,  34, NEQ,  140,  110,  110,  140, 1002,  150,  10,   0,   0, 
WP, 03, 2004040606,   , BEST,   0,  91N, 1461E,  65,  976, TY,  50, NEQ,   50,   40,   40,   50, 1002,  150,  10,   0,   0, 
WP, 03, 2004040606,   , BEST,   0,  91N, 1461E,  65,  976, TY,  64, NEQ,   20,   20,   20,   20, 1002,  150,  10,   0,   0, 
WP, 03, 2004040612,   , BEST,   0,  94N, 1454E,  75,  967, TY,  34, NEQ,  140,  110,  110,  140, 1002,  150,  20,   0,   0, 
WP, 03, 2004040612,   , BEST,   0,  94N, 1454E,  75,  967, TY,  50, NEQ,   50,   40,   40,   50, 1002,  150,  20,   0,   0, 
WP, 03, 2004040612,   , BEST,   0,  94N, 1454E,  75,  967, TY,  64, NEQ,   20,   20,   20,   20, 1002,  150,  20,   0,   0, 
WP, 03, 2004040618,   , BEST,   0, 100N, 1449E,  75,  967, TY,  34, NEQ,  140,  110,  110,  140, 1002,  150,  20,   0,   0, 
WP, 03, 2004040618,   , BEST,   0, 100N, 1449E,  75,  967, TY,  50, NEQ,   50,   40,   40,   50, 1002,  150,  20,   0,   0, 
WP, 03, 2004040618,   , BEST,   0, 100N, 1449E,  75,  967, TY,  64, NEQ,   20,   20,   20,   20, 1002,  150,  20,   0,   0, 
WP, 03, 2004040700,   , BEST,   0, 101N, 1441E,  80,  963, TY,  34, NEQ,  145,  115,  115,  145, 1002,  150,  20,   0,   0, 
WP, 03, 2004040700,   , BEST,   0, 101N, 1441E,  80,  963, TY,  50, NEQ,   50,   40,   40,   50, 1002,  150,  20,   0,   0, 
WP, 03, 2004040700,   , BEST,   0, 101N, 1441E,  80,  963, TY,  64, NEQ,   20,   20,   20,   20, 1002,  150,  20,   0,   0, 
WP, 03, 2004040706,   , BEST,   0, 101N, 1431E,  90,  954, TY,  34, NEQ,  145,  115,  115,  145, 1000,  150,  10,   0,  15, 
WP, 03, 2004040706,   , BEST,   0, 101N, 1431E,  90,  954, TY,  50, NEQ,   50,   40,   40,   50, 1000,  150,  10,   0,  15, 
WP, 03, 2004040706,   , BEST,   0, 101N, 1431E,  90,  954, TY,  64, NEQ,   20,   20,   20,   20, 1000,  150,  10,   0,  15, 
WP, 03, 2004040712,   , BEST,   0,  97N, 1422E,  90,  954, TY,  34, NEQ,  155,  125,  125,  155,  999,  150,  10,   0,  15, 
WP, 03, 2004040712,   , BEST,   0,  97N, 1422E,  90,  954, TY,  50, NEQ,   60,   50,   50,   60,  999,  150,  10,   0,  15, 
WP, 03, 2004040712,   , BEST,   0,  97N, 1422E,  90,  954, TY,  64, NEQ,   25,   25,   25,   25,  999,  150,  10,   0,  15, 
WP, 03, 2004040718,   , BEST,   0,  94N, 1413E,  95,  949, TY,  34, NEQ,  155,  125,  125,  155,  999,  150,  10,   0,   0, 
WP, 03, 2004040718,   , BEST,   0,  94N, 1413E,  95,  949, TY,  50, NEQ,   60,   50,   50,   60,  999,  150,  10,   0,   0, 
WP, 03, 2004040718,   , BEST,   0,  94N, 1413E,  95,  949, TY,  64, NEQ,   25,   25,   25,   25,  999,  150,  10,   0,   0, 
WP, 03, 2004040800,   , BEST,   0,  92N, 1406E, 100,  944, TY,  34, NEQ,  170,  140,  140,  170, 
WP, 03, 2004040800,   , BEST,   0,  92N, 1406E, 100,  944, TY,  50, NEQ,   65,   50,   50,   65, 
WP, 03, 2004040800,   , BEST,   0,  92N, 1406E, 100,  944, TY,  64, NEQ,   30,   25,   25,   30, 
WP, 03, 2004040800,   , BEST,   0,  92N, 1406E, 100,  944, TY, 100, NEQ,   20,   20,   20,   20, 
WP, 03, 2004040806,   , BEST,   0,  89N, 1399E, 115,  927, TY,  34, NEQ,  170,  140,  140,  170, 1005,  160,  15,   0,  15, 
WP, 03, 2004040806,   , BEST,   0,  89N, 1399E, 115,  927, TY,  50, NEQ,   65,   50,   50,   65, 1005,  160,  15,   0,  15, 
WP, 03, 2004040806,   , BEST,   0,  89N, 1399E, 115,  927, TY,  64, NEQ,   30,   25,   25,   30, 1005,  160,  15,   0,  15, 
WP, 03, 2004040812,   , BEST,   0,  88N, 1391E, 115,  927, TY,  34, NEQ,  160,  175,  175,  160, 1005,  160,  15,   0,  15, 
WP, 03, 2004040812,   , BEST,   0,  88N, 1391E, 115,  927, TY,  50, NEQ,   60,   65,   65,   60, 1005,  160,  15,   0,  15, 
WP, 03, 2004040812,   , BEST,   0,  88N, 1391E, 115,  927, TY,  64, NEQ,   30,   30,   30,   30, 1005,  160,  15,   0,  15, 
WP, 03, 2004040812,   , BEST,   0,  88N, 1391E, 115,  927, TY, 100, NEQ,   20,   20,   20,   20, 1005,  160,  15,   0,  15, 
WP, 03, 2004040818,   , BEST,   0,  90N, 1384E, 110,  933, TY,  34, NEQ,  160,  175,  175,  160, 1005,  160,  20,   0,  20, 
WP, 03, 2004040818,   , BEST,   0,  90N, 1384E, 110,  933, TY,  50, NEQ,   60,   65,   65,   60, 1005,  160,  20,   0,  20, 
WP, 03, 2004040818,   , BEST,   0,  90N, 1384E, 110,  933, TY,  64, NEQ,   30,   30,   30,   30, 1005,  160,  20,   0,  20, 
WP, 03, 2004040900,   , BEST,   0,  92N, 1380E, 110,  933, TY,  34, NEQ,  130,  140,  140,  130, 1000,  160,  15,   0,  15, 
WP, 03, 2004040900,   , BEST,   0,  92N, 1380E, 110,  933, TY,  50, NEQ,   50,   55,   55,   50, 1000,  160,  15,   0,  15, 
WP, 03, 2004040900,   , BEST,   0,  92N, 1380E, 110,  933, TY,  64, NEQ,   30,   30,   30,   30, 1000,  160,  15,   0,  15, 
WP, 03, 2004040900,   , BEST,   0,  92N, 1380E, 110,  933, TY, 100, NEQ,   20,   20,   20,   20, 1000,  160,  15,   0,  15, 
WP, 03, 2004040906,   , BEST,   0,  96N, 1372E, 110,  933, TY,  34, NEQ,  130,  140,  140,  130, 1005,  160,  15,   0,  15, 
WP, 03, 2004040906,   , BEST,   0,  96N, 1372E, 110,  933, TY,  50, NEQ,   50,   55,   55,   50, 1005,  160,  15,   0,  15, 
WP, 03, 2004040906,   , BEST,   0,  96N, 1372E, 110,  933, TY,  64, NEQ,   25,   25,   25,   25, 1005,  160,  15,   0,  15, 
WP, 03, 2004040906,   , BEST,   0,  96N, 1372E, 110,  933, TY, 100, NEQ,   20,   20,   20,   20, 1005,  160,  15,   0,  15, 
