WP, 22, 1987110700,   , BEST,   0, 100N, 1482E,  20
WP, 22, 1987110706,   , BEST,   0, 105N, 1480E,  20
WP, 22, 1987110712,   , BEST,   0, 110N, 1477E,  20
WP, 22, 1987110718,   , BEST,   0, 115N, 1474E,  20
WP, 22, 1987110800,   , BEST,   0, 120N, 1470E,  20
WP, 22, 1987110806,   , BEST,   0, 120N, 1464E,  20
WP, 22, 1987110812,   , BEST,   0, 120N, 1455E,  20
WP, 22, 1987110818,   , BEST,   0, 121N, 1449E,  20
WP, 22, 1987110900,   , BEST,   0, 123N, 1441E,  20
WP, 22, 1987110906,   , BEST,   0, 125N, 1427E,  20
WP, 22, 1987110912,   , BEST,   0, 128N, 1413E,  20
WP, 22, 1987110918,   , BEST,   0, 130N, 1399E,  20
WP, 22, 1987111000,   , BEST,   0, 132N, 1387E,  25
WP, 22, 1987111006,   , BEST,   0, 133N, 1376E,  25
WP, 22, 1987111012,   , BEST,   0, 134N, 1365E,  25
WP, 22, 1987111018,   , BEST,   0, 137N, 1354E,  25
WP, 22, 1987111100,   , BEST,   0, 142N, 1343E,  30
WP, 22, 1987111106,   , BEST,   0, 147N, 1335E,  30
WP, 22, 1987111112,   , BEST,   0, 150N, 1329E,  30
WP, 22, 1987111118,   , BEST,   0, 150N, 1324E,  25
WP, 22, 1987111200,   , BEST,   0, 145N, 1323E,  20
WP, 22, 1987111206,   , BEST,   0, 143N, 1315E,  20
WP, 22, 1987111212,   , BEST,   0, 141N, 1303E,  20
WP, 22, 1987111218,   , BEST,   0, 140N, 1292E,  25
WP, 22, 1987111300,   , BEST,   0, 138N, 1283E,  30
WP, 22, 1987111306,   , BEST,   0, 137N, 1276E,  30
WP, 22, 1987111312,   , BEST,   0, 136N, 1269E,  30
WP, 22, 1987111318,   , BEST,   0, 135N, 1262E,  30
WP, 22, 1987111400,   , BEST,   0, 135N, 1256E,  30
WP, 22, 1987111406,   , BEST,   0, 135N, 1250E,  25
WP, 22, 1987111412,   , BEST,   0, 135N, 1243E,  25
WP, 22, 1987111418,   , BEST,   0, 134N, 1236E,  25
WP, 22, 1987111500,   , BEST,   0, 132N, 1227E,  25
WP, 22, 1987111506,   , BEST,   0, 130N, 1220E,  25
WP, 22, 1987111512,   , BEST,   0, 128N, 1210E,  25
WP, 22, 1987111518,   , BEST,   0, 128N, 1199E,  25
WP, 22, 1987111600,   , BEST,   0, 128N, 1186E,  30
WP, 22, 1987111606,   , BEST,   0, 129N, 1173E,  30
WP, 22, 1987111612,   , BEST,   0, 133N, 1161E,  35
WP, 22, 1987111618,   , BEST,   0, 135N, 1151E,  40
WP, 22, 1987111700,   , BEST,   0, 135N, 1142E,  40
WP, 22, 1987111706,   , BEST,   0, 134N, 1133E,  45
WP, 22, 1987111712,   , BEST,   0, 130N, 1128E,  40
WP, 22, 1987111718,   , BEST,   0, 130N, 1123E,  40
WP, 22, 1987111800,   , BEST,   0, 130N, 1119E,  35
WP, 22, 1987111806,   , BEST,   0, 130N, 1115E,  35
WP, 22, 1987111812,   , BEST,   0, 129N, 1109E,  35
WP, 22, 1987111818,   , BEST,   0, 128N, 1103E,  30
WP, 22, 1987111900,   , BEST,   0, 127N, 1096E,  30
WP, 22, 1987111906,   , BEST,   0, 123N, 1088E,  25
WP, 22, 1987111912,   , BEST,   0, 120N, 1080E,  20
