WP, 22, 2001091706,   , BEST,   0, 135N, 1665E,  20, 1004, TD,  35, NEQ,    0,    0,    0,    0, 1003,  120,  30,   0,   0, 
WP, 22, 2001091712,   , BEST,   0, 138N, 1659E,  20, 1004, TD,  35, NEQ,    0,    0,    0,    0, 1004,  120,  30,   0,   0, 
WP, 22, 2001091718,   , BEST,   0, 140N, 1652E,  20, 1004, TD,   0,    ,    0,    0,    0,    0, 
WP, 22, 2001091800,   , BEST,   0, 142N, 1643E,  20, 1004, TD,  35, NEQ,    0,    0,    0,    0, 1005,  120,  30,   0,   0, 
WP, 22, 2001091806,   , BEST,   0, 143N, 1637E,  20, 1002, TD,  35, NEQ,    0,    0,    0,    0, 1004,  120,  30,   0,   0, 
WP, 22, 2001091812,   , BEST,   0, 144N, 1632E,  25, 1002, TD,  35, NEQ,    0,    0,    0,    0, 1005,  120,  30,   0,   0, 
WP, 22, 2001091818,   , BEST,   0, 145N, 1628E,  25, 1002, TD,  35, NEQ,    0,    0,    0,    0, 1005,  120,  30,   0,   0, 
WP, 22, 2001091900,   , BEST,   0, 145N, 1624E,  30, 1000, TD,  35, NEQ,    0,    0,    0,    0, 1004,  100,  35,   0,   0, 
WP, 22, 2001091906,   , BEST,   0, 144N, 1621E,  30, 1000, TD,  35, NEQ,    0,    0,    0,    0, 1004,  100,  35,   0,   0, 
WP, 22, 2001091912,   , BEST,   0, 146N, 1615E,  35,  997, TS,  35, NEQ,    0,    0,    0,    0, 1004,  100,  25,   0,   0, 
WP, 22, 2001091918,   , BEST,   0, 149N, 1604E,  35,  997, TS,  35, NEQ,   55,   40,   40,   55, 1004,   90,  50,   0,   0, 
WP, 22, 2001092000,   , BEST,   0, 154N, 1593E,  35,  997, TS,  35, NEQ,   55,   40,   40,   55, 1004,   90,  50,   0,   0, 
WP, 22, 2001092006,   , BEST,   0, 159N, 1582E,  35,  997, TS,  35, NEQ,   55,   40,   40,   55, 1004,   90,  35,   0,   0, 
WP, 22, 2001092012,   , BEST,   0, 167N, 1569E,  45,  991, TS,  35, NEQ,   85,   85,   70,   70, 1004,  127,  35,   0,   0, 
WP, 22, 2001092018,   , BEST,   0, 176N, 1552E,  50,  987, TS,  35, NEQ,   95,   65,   65,   95, 1004,  120,  30,   0,   0, 
WP, 22, 2001092100,   , BEST,   0, 182N, 1539E,  55,  984, TS,  35, NEQ,   95,   65,   65,   95, 1004,  120,  30,   0,   0, 
WP, 22, 2001092106,   , BEST,   0, 184N, 1527E,  60,  980, TS,  35, NEQ,   95,   65,   65,   95, 1004,  120,  30,   0,   0, 
WP, 22, 2001092112,   , BEST,   0, 192N, 1516E,  65,  976, TY,  35, NEQ,  120,   95,   65,  120, 1004,  180,  30,   0,   0, 
WP, 22, 2001092118,   , BEST,   0, 200N, 1508E,  75,  967, TY,  35, NEQ,  125,  100,   70,  125, 1004,  187,  35,   0,   0, 
WP, 22, 2001092200,   , BEST,   0, 208N, 1500E,  80,  963, TY,  35, NEQ,  140,  140,  120,  130, 1004,  130,  35,   0,   0, 
WP, 22, 2001092206,   , BEST,   0, 215N, 1494E,  85,  958, TY,  35, NEQ,  140,  140,  120,  120, 1004,  130,  35,   0,   0, 
WP, 22, 2001092212,   , BEST,   0, 225N, 1489E,  90,  954, TY,  35, NEQ,  140,  140,  120,  120, 1004,  130,  20,   0,   0, 
WP, 22, 2001092218,   , BEST,   0, 235N, 1485E,  90,  954, TY,  35, NEQ,  140,  140,  120,  120, 1004,  130,  20,   0,   0, 
WP, 22, 2001092300,   , BEST,   0, 245N, 1481E,  90,  954, TY,  35, NEQ,  140,  140,  120,  120, 1004,  130,  20,   0,   0, 
WP, 22, 2001092306,   , BEST,   0, 255N, 1476E,  90,  954, TY,  35, NEQ,  160,  120,  120,  160, 1003,  140,  20,   0,   0, 
WP, 22, 2001092312,   , BEST,   0, 263N, 1475E, 100,  944, TY,  35, NEQ,  170,  100,  100,  170, 1003,  140,  20,   0,   0, 
WP, 22, 2001092318,   , BEST,   0, 272N, 1476E, 100,  944, TY,  35, NEQ,  170,  100,  100,  170, 1003,  140,  20,   0,   0, 
WP, 22, 2001092400,   , BEST,   0, 284N, 1478E, 100,  944, TY,  35, NEQ,  170,  100,  100,  170, 1003,  140,  20,   0,   0, 
WP, 22, 2001092406,   , BEST,   0, 299N, 1481E,  95,  949, TY,  35, NEQ,  170,  100,  100,  170, 1003,  140,  20,   0,   0, 
WP, 22, 2001092412,   , BEST,   0, 315N, 1484E,  85,  958, TY,  35, NEQ,  170,  100,  100,  170, 1003,  140,  20,   0,   0, 
WP, 22, 2001092418,   , BEST,   0, 334N, 1480E,  70,  972, TY,  35, NEQ,  170,  110,   80,  155, 1003,  255,  20,   0,   0, 
WP, 22, 2001092500,   , BEST,   0, 353N, 1481E,  65,  976, TY,  35, NEQ,  170,  110,   90,  155, 1003,  150,  30,   0,   0, 
WP, 22, 2001092506,   , BEST,   0, 372N, 1494E,  60,  980, TS,  35, NEQ,  180,  120,   60,   50, 1003,  150,  30,   0,   0, 
WP, 22, 2001092512,   , BEST,   0, 396N, 1527E,  55,  980, TS,  35, NEQ,  180,  120,   60,   50, 1003,  150,  30,   0,   0, 
WP, 22, 2001092518,   , BEST,   0, 419N, 1564E,  40,  994, TS,   0,    ,    0,    0,    0,    0, 
