WP, 03, 2001050500,   , BEST,   0,  53N, 1290E,  25,    0, TD
WP, 03, 2001050506,   , BEST,   0,  59N, 1282E,  20,    0, TD
WP, 03, 2001050512,   , BEST,   0,  65N, 1277E,  20,    0, TD
WP, 03, 2001050518,   , BEST,   0,  70N, 1273E,  20,    0, TD
WP, 03, 2001050600,   , BEST,   0,  77N, 1270E,  20,    0, TD
WP, 03, 2001050606,   , BEST,   0,  83N, 1268E,  20,    0, TD
WP, 03, 2001050612,   , BEST,   0,  90N, 1266E,  20,    0, TD
WP, 03, 2001050618,   , BEST,   0,  95N, 1265E,  20,    0, TD
WP, 03, 2001050700,   , BEST,   0,  99N, 1265E,  25, 1006, TD
WP, 03, 2001050706,   , BEST,   0, 103N, 1265E,  25,    0, TD
WP, 03, 2001050712,   , BEST,   0, 107N, 1262E,  25,    0, TD
WP, 03, 2001050718,   , BEST,   0, 110N, 1256E,  25,    0, TD
WP, 03, 2001050800,   , BEST,   0, 113N, 1249E,  25,    0, TD
WP, 03, 2001050806,   , BEST,   0, 116N, 1242E,  25,    0, TD
WP, 03, 2001050812,   , BEST,   0, 117N, 1235E,  25,    0, TD
WP, 03, 2001050818,   , BEST,   0, 118N, 1226E,  25,    0, TD
WP, 03, 2001050900,   , BEST,   0, 119N, 1215E,  25, 1002, TD
WP, 03, 2001050906,   , BEST,   0, 120N, 1204E,  30, 1000, TD
WP, 03, 2001050912,   , BEST,   0, 125N, 1196E,  30, 1000, TD
WP, 03, 2001050918,   , BEST,   0, 131N, 1193E,  30, 1000, TD
WP, 03, 2001051000,   , BEST,   0, 138N, 1193E,  35,  997, TS
WP, 03, 2001051006,   , BEST,   0, 145N, 1193E,  35,  997, TS
WP, 03, 2001051012,   , BEST,   0, 153N, 1192E,  40,  994, TS
WP, 03, 2001051018,   , BEST,   0, 161N, 1191E,  40,  994, TS
WP, 03, 2001051100,   , BEST,   0, 170N, 1190E,  40,  994, TS
WP, 03, 2001051106,   , BEST,   0, 177N, 1192E,  40,  994, TS
WP, 03, 2001051112,   , BEST,   0, 181N, 1195E,  45,  994, TS
WP, 03, 2001051118,   , BEST,   0, 184N, 1198E,  45,  991, TS
WP, 03, 2001051200,   , BEST,   0, 188N, 1201E,  45,  991, TS
WP, 03, 2001051206,   , BEST,   0, 194N, 1204E,  45,  994, TS
WP, 03, 2001051212,   , BEST,   0, 200N, 1209E,  45,  994, TS
WP, 03, 2001051218,   , BEST,   0, 207N, 1214E,  50,  991, TS
WP, 03, 2001051300,   , BEST,   0, 215N, 1221E,  50,  984, TS
WP, 03, 2001051306,   , BEST,   0, 221N, 1227E,  50,  987, TS
WP, 03, 2001051312,   , BEST,   0, 232N, 1240E,  55,  987, TS
WP, 03, 2001051318,   , BEST,   0, 242N, 1252E,  60,  984, TS
WP, 03, 2001051400,   , BEST,   0, 253N, 1265E,  55,  984, TS
WP, 03, 2001051406,   , BEST,   0, 264N, 1279E,  45,  991, TS
WP, 03, 2001051412,   , BEST,   0, 274N, 1293E,  50,  997, TS,  35, NEQ,   30,   30,   30,   30, 1007,  180,  60,   0,   0, 
