WP, 25, 1998120812,   , BEST,   0,  76N, 1139E,  20
WP, 25, 1998120818,   , BEST,   0,  76N, 1128E,  20
WP, 25, 1998120900,   , BEST,   0,  75N, 1116E,  25
WP, 25, 1998120906,   , BEST,   0,  75N, 1106E,  25
WP, 25, 1998120912,   , BEST,   0,  76N, 1095E,  25
WP, 25, 1998120918,   , BEST,   0,  78N, 1086E,  30
WP, 25, 1998121000,   , BEST,   0,  80N, 1079E,  30
WP, 25, 1998121006,   , BEST,   0,  81N, 1072E,  30
WP, 25, 1998121012,   , BEST,   0,  81N, 1063E,  30
WP, 25, 1998121018,   , BEST,   0,  81N, 1057E,  35
WP, 25, 1998121100,   , BEST,   0,  82N, 1051E,  35
WP, 25, 1998121106,   , BEST,   0,  83N, 1044E,  35
WP, 25, 1998121112,   , BEST,   0,  84N, 1036E,  35
WP, 25, 1998121118,   , BEST,   0,  84N, 1027E,  35
WP, 25, 1998121200,   , BEST,   0,  83N, 1018E,  35
WP, 25, 1998121206,   , BEST,   0,  80N, 1009E,  35
WP, 25, 1998121212,   , BEST,   0,  78N, 1003E,  30
WP, 25, 1998121218,   , BEST,   0,  78N,  999E,  25
WP, 25, 1998121300,   , BEST,   0,  80N,  998E,  20
