WP, 04, 1998080106,   , BEST,   0, 141N, 1280E,  20,    0,   
WP, 04, 1998080112,   , BEST,   0, 143N, 1277E,  20,    0,   
WP, 04, 1998080118,   , BEST,   0, 146N, 1271E,  20,    0,   
WP, 04, 1998080200,   , BEST,   0, 149N, 1265E,  30,    0,   
WP, 04, 1998080206,   , BEST,   0, 152N, 1260E,  30,    0,   
WP, 04, 1998080212,   , BEST,   0, 157N, 1255E,  35,    0,   
WP, 04, 1998080218,   , BEST,   0, 166N, 1249E,  35,    0,   
WP, 04, 1998080300,   , BEST,   0, 177N, 1244E,  45,    0,   
WP, 04, 1998080306,   , BEST,   0, 189N, 1238E,  55,    0,   
WP, 04, 1998080312,   , BEST,   0, 201N, 1232E,  65,    0,   
WP, 04, 1998080318,   , BEST,   0, 212N, 1225E,  80,    0,   
WP, 04, 1998080400,   , BEST,   0, 221N, 1219E, 100,    0,   
WP, 04, 1998080406,   , BEST,   0, 233N, 1212E,  70,    0,   
WP, 04, 1998080412,   , BEST,   0, 245N, 1203E,  60,    0,   
WP, 04, 1998080418,   , BEST,   0, 252N, 1196E,  65,    0,   
WP, 04, 1998080500,   , BEST,   0, 258N, 1187E,  50,    0,   
WP, 04, 1998080506,   , BEST,   0, 265N, 1180E,  30,    0, XX
