WP, 27, 2000092718,   , BEST,   0, 239N, 1651E,  20,    0, TD
WP, 27, 2000092800,   , BEST,   0, 245N, 1651E,  20,    0, TD
WP, 27, 2000092806,   , BEST,   0, 251N, 1651E,  20,    0, TD
WP, 27, 2000092812,   , BEST,   0, 258N, 1652E,  25,    0, TD
WP, 27, 2000092818,   , BEST,   0, 267N, 1654E,  25,    0, TD
WP, 27, 2000092900,   , BEST,   0, 273N, 1657E,  35,    0, TS
WP, 27, 2000092906,   , BEST,   0, 279N, 1661E,  35,    0, TS
WP, 27, 2000092912,   , BEST,   0, 283N, 1664E,  30,    0, TD
WP, 27, 2000092918,   , BEST,   0, 287N, 1668E,  30,    0, TD
WP, 27, 2000093000,   , BEST,   0, 291N, 1673E,  25,    0, TD
WP, 27, 2000093006,   , BEST,   0, 294N, 1678E,  25,    0, TD
WP, 27, 2000093012,   , BEST,   0, 298N, 1681E,  25,    0, TD
WP, 27, 2000093018,   , BEST,   0, 300N, 1682E,  25,    0, TD
