WP, 10, 1999072300,   , BEST,   0, 160N, 1166E,  15,    0,   
WP, 10, 1999072306,   , BEST,   0, 163N, 1169E,  20,    0,   
WP, 10, 1999072312,   , BEST,   0, 168N, 1172E,  20,    0,   
WP, 10, 1999072318,   , BEST,   0, 173N, 1174E,  20,    0,   
WP, 10, 1999072400,   , BEST,   0, 177N, 1172E,  20,    0,   
WP, 10, 1999072406,   , BEST,   0, 182N, 1165E,  20,    0,   
WP, 10, 1999072412,   , BEST,   0, 182N, 1155E,  20,    0,   
WP, 10, 1999072418,   , BEST,   0, 180N, 1143E,  20,    0,   
WP, 10, 1999072500,   , BEST,   0, 180N, 1136E,  20,    0,   
WP, 10, 1999072506,   , BEST,   0, 182N, 1133E,  20,    0,   
WP, 10, 1999072512,   , BEST,   0, 185N, 1132E,  20,    0,   
WP, 10, 1999072518,   , BEST,   0, 189N, 1132E,  25,    0,   
WP, 10, 1999072600,   , BEST,   0, 194N, 1133E,  25,    0,   
WP, 10, 1999072606,   , BEST,   0, 199N, 1134E,  25,    0,   
WP, 10, 1999072612,   , BEST,   0, 202N, 1135E,  25,    0,   
WP, 10, 1999072618,   , BEST,   0, 205N, 1137E,  25,    0,   
WP, 10, 1999072700,   , BEST,   0, 213N, 1145E,  25,    0,   
WP, 10, 1999072706,   , BEST,   0, 226N, 1154E,  25,    0,   
WP, 10, 1999072712,   , BEST,   0, 245N, 1164E,  20,    0,   
WP, 10, 1999072718,   , BEST,   0, 267N, 1180E,  20,    0,   
