WP, 07, 1999071400,   , BEST,   0, 244N, 1559E,  15,    0,   
WP, 07, 1999071406,   , BEST,   0, 243N, 1555E,  25,    0,   
WP, 07, 1999071412,   , BEST,   0, 242N, 1551E,  25,    0,   
WP, 07, 1999071418,   , BEST,   0, 241N, 1547E,  25,    0,   
WP, 07, 1999071500,   , BEST,   0, 241N, 1543E,  25,    0,   
WP, 07, 1999071506,   , BEST,   0, 240N, 1538E,  25,    0,   
WP, 07, 1999071512,   , BEST,   0, 243N, 1534E,  30,    0,   
WP, 07, 1999071518,   , BEST,   0, 244N, 1526E,  30,    0,   
WP, 07, 1999071600,   , BEST,   0, 244N, 1515E,  30,    0,   
WP, 07, 1999071606,   , BEST,   0, 248N, 1499E,  30,    0,   
WP, 07, 1999071612,   , BEST,   0, 256N, 1486E,  30,    0,   
WP, 07, 1999071618,   , BEST,   0, 263N, 1473E,  30,    0,   
WP, 07, 1999071700,   , BEST,   0, 269N, 1459E,  30,    0,   
WP, 07, 1999071706,   , BEST,   0, 273N, 1447E,  30,    0,   
WP, 07, 1999071712,   , BEST,   0, 279N, 1437E,  25,    0,   
WP, 07, 1999071718,   , BEST,   0, 284N, 1431E,  25,    0,   
WP, 07, 1999071800,   , BEST,   0, 290N, 1426E,  25,    0,   
WP, 07, 1999071806,   , BEST,   0, 299N, 1425E,  20,    0,   
WP, 07, 1999071812,   , BEST,   0, 312N, 1423E,  20,    0,   
WP, 07, 1999071818,   , BEST,   0, 324N, 1424E,  15,    0,   
WP, 07, 1999071900,   , BEST,   0, 338N, 1430E,  15,    0,   
WP, 07, 1999071906,   , BEST,   0, 356N, 1441E,  15,    0,   
