WP, 15, 1999081518,   , BEST,   0, 310N, 1276E,  20,    0,   
WP, 15, 1999081600,   , BEST,   0, 308N, 1278E,  20,    0,   
WP, 15, 1999081606,   , BEST,   0, 308N, 1280E,  25,    0,   
WP, 15, 1999081612,   , BEST,   0, 309N, 1283E,  25,    0,   
WP, 15, 1999081618,   , BEST,   0, 314N, 1289E,  25,    0,   
WP, 15, 1999081700,   , BEST,   0, 317N, 1299E,  25,    0,   
WP, 15, 1999081706,   , BEST,   0, 325N, 1302E,  25,    0,   
WP, 15, 1999081712,   , BEST,   0, 332N, 1304E,  25,    0,   
WP, 15, 1999081718,   , BEST,   0, 338N, 1306E,  25,    0,   
WP, 15, 1999081800,   , BEST,   0, 345N, 1306E,  25,    0,   
WP, 15, 1999081806,   , BEST,   0, 356N, 1307E,  25,    0,   
WP, 15, 1999081812,   , BEST,   0, 364N, 1309E,  20,    0,   
WP, 15, 1999081818,   , BEST,   0, 373N, 1311E,  20,    0,   
WP, 15, 1999081900,   , BEST,   0, 381N, 1313E,  20,    0,   
WP, 15, 1999081906,   , BEST,   0, 389N, 1317E,  20,    0,   
WP, 15, 1999081912,   , BEST,   0, 400N, 1322E,  20,    0,   
WP, 15, 1999081918,   , BEST,   0, 415N, 1331E,  20,    0,   
WP, 15, 1999082000,   , BEST,   0, 423N, 1352E,  20,    0,   
