WP, 13, 1999080518,   , BEST,   0, 208N, 1162E,  25,    0,   
WP, 13, 1999080600,   , BEST,   0, 213N, 1171E,  30,    0,   
WP, 13, 1999080606,   , BEST,   0, 219N, 1179E,  35,    0,   
WP, 13, 1999080612,   , BEST,   0, 224N, 1185E,  35,    0,   
WP, 13, 1999080618,   , BEST,   0, 228N, 1190E,  35,    0,   
WP, 13, 1999080700,   , BEST,   0, 232N, 1195E,  35,    0,   
WP, 13, 1999080706,   , BEST,   0, 237N, 1203E,  30,    0,   
WP, 13, 1999080712,   , BEST,   0, 249N, 1231E,  20,    0,   
WP, 13, 1999080718,   , BEST,   0, 255N, 1248E,  30,    0,   
WP, 13, 1999080800,   , BEST,   0, 262N, 1266E,  30,    0,   
WP, 13, 1999080806,   , BEST,   0, 269N, 1279E,  35,    0,   
WP, 13, 1999080812,   , BEST,   0, 275N, 1285E,  35,    0,   
WP, 13, 1999080818,   , BEST,   0, 284N, 1284E,  30,    0,   
WP, 13, 1999080900,   , BEST,   0, 292N, 1278E,  25,    0,   
WP, 13, 1999080906,   , BEST,   0, 300N, 1269E,  25,    0,   
WP, 13, 1999080912,   , BEST,   0, 311N, 1258E,  25,    0,   
WP, 13, 1999080918,   , BEST,   0, 322N, 1246E,  20,    0,   
WP, 13, 1999081000,   , BEST,   0, 331N, 1234E,  20,    0,   
WP, 13, 1999081006,   , BEST,   0, 341N, 1226E,  15,    0,   
WP, 13, 1999081012,   , BEST,   0, 348N, 1217E,  15,    0,   
WP, 13, 1999081018,   , BEST,   0, 354N, 1209E,  10,    0,   
