WP, 27, 1981112100,   , BEST,   0, 107N, 1529E,  25
WP, 27, 1981112106,   , BEST,   0, 116N, 1521E,  25
WP, 27, 1981112112,   , BEST,   0, 123N, 1514E,  20
WP, 27, 1981112118,   , BEST,   0, 128N, 1508E,  20
WP, 27, 1981112200,   , BEST,   0, 135N, 1501E,  20
WP, 27, 1981112206,   , BEST,   0, 139N, 1497E,  25
WP, 27, 1981112212,   , BEST,   0, 141N, 1493E,  30
WP, 27, 1981112218,   , BEST,   0, 140N, 1486E,  35
WP, 27, 1981112300,   , BEST,   0, 139N, 1481E,  35
WP, 27, 1981112306,   , BEST,   0, 138N, 1468E,  30
WP, 27, 1981112312,   , BEST,   0, 136N, 1452E,  30
WP, 27, 1981112318,   , BEST,   0, 134N, 1435E,  30
WP, 27, 1981112400,   , BEST,   0, 132N, 1417E,  35
WP, 27, 1981112406,   , BEST,   0, 133N, 1398E,  35
WP, 27, 1981112412,   , BEST,   0, 140N, 1381E,  35
WP, 27, 1981112418,   , BEST,   0, 147N, 1364E,  35
WP, 27, 1981112500,   , BEST,   0, 151N, 1347E,  35
WP, 27, 1981112506,   , BEST,   0, 159N, 1328E,  35
WP, 27, 1981112512,   , BEST,   0, 169N, 1311E,  30
WP, 27, 1981112518,   , BEST,   0, 183N, 1296E,  25
WP, 27, 1981112600,   , BEST,   0, 200N, 1284E,  25
WP, 27, 1981112606,   , BEST,   0, 219N, 1281E,  20
