WP, 16, 2000081412,   , BEST,   0, 313N, 1796E,  15,    0, TD
WP, 16, 2000081418,   , BEST,   0, 320N, 1794E,  20,    0, TD
WP, 16, 2000081500,   , BEST,   0, 325N, 1795E,  20,    0, TD
WP, 16, 2000081506,   , BEST,   0, 329N, 1798E,  25,    0, TD
WP, 16, 2000081512,   , BEST,   0, 334N, 1798W,  25,    0, TD
WP, 16, 2000081518,   , BEST,   0, 336N, 1791W,  45,    0, TS
WP, 16, 2000081600,   , BEST,   0, 342N, 1785W,  45,    0, TS
WP, 16, 2000081606,   , BEST,   0, 353N, 1776W,  45,    0, TS
WP, 16, 2000081612,   , BEST,   0, 364N, 1775W,  40,    0, TS
WP, 16, 2000081618,   , BEST,   0, 376N, 1769W,  40,    0, TS
WP, 16, 2000081700,   , BEST,   0, 391N, 1764W,  40,    0, TS
WP, 16, 2000081706,   , BEST,   0, 402N, 1760W,  35,    0,   
