WP, 09, 2000071700,   , BEST,   0, 205N, 1448E,  20,    0, TD
WP, 09, 2000071706,   , BEST,   0, 207N, 1440E,  20,    0, TD
WP, 09, 2000071712,   , BEST,   0, 214N, 1436E,  20,    0, TD
WP, 09, 2000071718,   , BEST,   0, 221N, 1432E,  25,    0, TD
WP, 09, 2000071800,   , BEST,   0, 229N, 1430E,  30,    0, TD
WP, 09, 2000071806,   , BEST,   0, 238N, 1428E,  30,    0, TD
WP, 09, 2000071812,   , BEST,   0, 248N, 1427E,  30,    0, TD
WP, 09, 2000071818,   , BEST,   0, 257N, 1425E,  35,    0, TS
WP, 09, 2000071900,   , BEST,   0, 265N, 1424E,  45,    0, TS
WP, 09, 2000071906,   , BEST,   0, 273N, 1423E,  45,    0, TS
WP, 09, 2000071912,   , BEST,   0, 280N, 1421E,  45,    0, TS
WP, 09, 2000071918,   , BEST,   0, 289N, 1419E,  45,    0, TS
WP, 09, 2000072000,   , BEST,   0, 298N, 1417E,  45,    0, TS
WP, 09, 2000072006,   , BEST,   0, 306N, 1416E,  45,    0, TS
WP, 09, 2000072012,   , BEST,   0, 314N, 1418E,  45,    0, TS
WP, 09, 2000072018,   , BEST,   0, 322N, 1420E,  40,    0, TS
WP, 09, 2000072100,   , BEST,   0, 327N, 1421E,  40,    0, TS
WP, 09, 2000072106,   , BEST,   0, 333N, 1421E,  35,    0, TS
WP, 09, 2000072112,   , BEST,   0, 342N, 1423E,  35,    0, TS
WP, 09, 2000072118,   , BEST,   0, 349N, 1425E,  35,    0, TS
WP, 09, 2000072200,   , BEST,   0, 359N, 1431E,  30,    0, TD
WP, 09, 2000072206,   , BEST,   0, 371N, 1442E,  30,    0, TD
WP, 09, 2000072212,   , BEST,   0, 387N, 1459E,  30,    0, TD
WP, 09, 2000072218,   , BEST,   0, 402N, 1476E,  25,    0, TD
WP, 09, 2000072300,   , BEST,   0, 418N, 1495E,  25,    0, TD
