WP, 12, 1966081212,   , BEST,   0, 264N, 1290E,  25
WP, 12, 1966081218,   , BEST,   0, 265N, 1282E,  25
WP, 12, 1966081300,   , BEST,   0, 266N, 1278E,  30
WP, 12, 1966081306,   , BEST,   0, 267N, 1273E,  30
WP, 12, 1966081312,   , BEST,   0, 267N, 1268E,  35
WP, 12, 1966081318,   , BEST,   0, 267N, 1268E,  35
WP, 12, 1966081400,   , BEST,   0, 267N, 1268E,  40
WP, 12, 1966081406,   , BEST,   0, 267N, 1268E,  40
WP, 12, 1966081412,   , BEST,   0, 267N, 1265E,  45
WP, 12, 1966081418,   , BEST,   0, 267N, 1260E,  55
WP, 12, 1966081500,   , BEST,   0, 267N, 1254E,  60
WP, 12, 1966081506,   , BEST,   0, 267N, 1248E,  60
WP, 12, 1966081512,   , BEST,   0, 267N, 1243E,  65
WP, 12, 1966081518,   , BEST,   0, 268N, 1237E,  75
WP, 12, 1966081600,   , BEST,   0, 268N, 1232E,  85
WP, 12, 1966081606,   , BEST,   0, 268N, 1224E,  90
WP, 12, 1966081612,   , BEST,   0, 268N, 1213E,  90
WP, 12, 1966081618,   , BEST,   0, 268N, 1201E,  90
WP, 12, 1966081700,   , BEST,   0, 269N, 1190E,  50
