WP, 11, 1963082500,   , BEST,   0, 264N, 1314E,  30
WP, 11, 1963082506,   , BEST,   0, 268N, 1311E,  45
WP, 11, 1963082512,   , BEST,   0, 273N, 1309E,  55
WP, 11, 1963082518,   , BEST,   0, 278N, 1308E,  65
WP, 11, 1963082600,   , BEST,   0, 283N, 1309E,  75
WP, 11, 1963082606,   , BEST,   0, 288N, 1311E,  85
WP, 11, 1963082612,   , BEST,   0, 293N, 1315E,  95
WP, 11, 1963082618,   , BEST,   0, 299N, 1319E, 100
WP, 11, 1963082700,   , BEST,   0, 306N, 1322E, 100
WP, 11, 1963082706,   , BEST,   0, 311N, 1324E,  95
WP, 11, 1963082712,   , BEST,   0, 315N, 1329E,  90
WP, 11, 1963082718,   , BEST,   0, 321N, 1339E,  85
WP, 11, 1963082800,   , BEST,   0, 328N, 1349E,  80
WP, 11, 1963082806,   , BEST,   0, 333N, 1361E,  80
WP, 11, 1963082812,   , BEST,   0, 338N, 1374E,  75
WP, 11, 1963082818,   , BEST,   0, 343N, 1393E,  70
WP, 11, 1963082900,   , BEST,   0, 348N, 1410E,  70
WP, 11, 1963082906,   , BEST,   0, 357N, 1427E,  65
WP, 11, 1963082912,   , BEST,   0, 364N, 1445E,  65
WP, 11, 1963082918,   , BEST,   0, 368N, 1461E,  60
WP, 11, 1963083000,   , BEST,   0, 373N, 1480E,  55
WP, 11, 1963083006,   , BEST,   0, 379N, 1500E,  55
WP, 11, 1963083012,   , BEST,   0, 386N, 1523E,  55
WP, 11, 1963083018,   , BEST,   0, 395N, 1536E,  45
WP, 11, 1963083100,   , BEST,   0, 405N, 1540E,  40
WP, 11, 1963083106,   , BEST,   0, 420N, 1530E,  35
