WP, 02, 2015020618,   , BEST,   0,  95N, 1578E,  20, 1005, DB,   0,    ,    0,    0,    0,    0, 1008,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2015020700,   , BEST,   0,  99N, 1578E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1008,  200,  50,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 02, 2015020706,   , BEST,   0, 103N, 1578E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  190,  25,   0,   0,   W,   0,    ,   0,   0,        TWO, S,  0,    ,    0,    0,    0,    0, TRANSITIONED, wpA42015 to wp022015, 
WP, 02, 2015020712,   , BEST,   0, 108N, 1578E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1009,  190,  25,   0,   0,   W,   0,    ,   0,   0,        TWO, S, 
WP, 02, 2015020718,   , BEST,   0, 116N, 1577E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1009,  200,  25,   0,   0,   W,   0,    ,   0,   0,        TWO, M, 
WP, 02, 2015020800,   , BEST,   0, 120N, 1576E,  40,  993, TS,  34, NEQ,   35,   30,   30,   35, 1008,  200,  25,   0,   0,   W,   0,    ,   0,   0,      HIGOS, M, 
WP, 02, 2015020806,   , BEST,   0, 121N, 1574E,  50,  985, TS,  34, NEQ,   50,   45,   45,   55, 1006,  210,  25,   0,   0,   W,   0,    ,   0,   0,      HIGOS, M, 
WP, 02, 2015020809,   , BEST,   0, 122N, 1571E,  55,  982, TS,  34, NEQ,   50,   45,   45,   55, 1006,  210,  25,   0,   0, 
WP, 02, 2015020812,   , BEST,   0, 119N, 1568E,  55,  982, TS,  34, NEQ,   50,   45,   45,   55, 1008,  210,  15,   0,   0,   W,   0,    ,   0,   0,      HIGOS, M, 
WP, 02, 2015020812,   , BEST,   0, 119N, 1568E,  55,  982, TS,  50, NEQ,   15,   15,   15,   15, 1008,  210,  15,   0,   0,   W,   0,    ,   0,   0,      HIGOS, M, 
WP, 02, 2015020815,   , BEST,   0, 117N, 1570E,  60,  978, TS,  34, NEQ,   50,   45,   45,   55, 1008,  210,  15,   0,   0, 
WP, 02, 2015020815,   , BEST,   0, 117N, 1570E,  60,  978, TS,  50, NEQ,   15,   15,   15,   15, 1008,  210,  15,   0,   0, 
WP, 02, 2015020818,   , BEST,   0, 119N, 1571E,  60,  978, TS,  34, NEQ,   60,   55,   55,   65, 1007,  210,  15,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020818,   , BEST,   0, 119N, 1571E,  60,  978, TS,  50, NEQ,   25,   25,   25,   25, 1007,  210,  15,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020821,   , BEST,   0, 120N, 1570E,  65,  974, TY,  34, NEQ,   60,   55,   55,   65, 1007,  210,  15,   0,   0, 
WP, 02, 2015020821,   , BEST,   0, 120N, 1570E,  65,  974, TY,  50, NEQ,   25,   25,   25,   25, 1007,  210,  15,   0,   0, 
WP, 02, 2015020900,   , BEST,   0, 122N, 1568E,  65,  974, TY,  34, NEQ,   70,   65,   65,   75, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020900,   , BEST,   0, 122N, 1568E,  65,  974, TY,  50, NEQ,   40,   35,   35,   40, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020900,   , BEST,   0, 122N, 1568E,  65,  974, TY,  64, NEQ,   30,   25,   25,   30, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020906,   , BEST,   0, 124N, 1562E,  70,  970, TY,  34, NEQ,   95,   75,   75,  100, 1006,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020906,   , BEST,   0, 124N, 1562E,  70,  970, TY,  50, NEQ,   40,   35,   35,   40, 1006,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020906,   , BEST,   0, 124N, 1562E,  70,  970, TY,  64, NEQ,   30,   25,   25,   30, 1006,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020912,   , BEST,   0, 125N, 1557E,  75,  967, TY,  34, NEQ,   70,   70,   70,   70, 1008,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020912,   , BEST,   0, 125N, 1557E,  75,  967, TY,  50, NEQ,   40,   35,   35,   40, 1008,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020912,   , BEST,   0, 125N, 1557E,  75,  967, TY,  64, NEQ,   30,   25,   25,   30, 1008,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020918,   , BEST,   0, 131N, 1552E,  85,  959, TY,  34, NEQ,   65,   60,   65,   85, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020918,   , BEST,   0, 131N, 1552E,  85,  959, TY,  50, NEQ,   35,   30,   30,   35, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
WP, 02, 2015020918,   , BEST,   0, 131N, 1552E,  85,  959, TY,  64, NEQ,   25,   20,   20,   25, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,      HIGOS, D, 
