WP, 20, 1977112806,   , BEST,   0,  68N, 1600E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977112812,   , BEST,   0,  68N, 1583E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977112818,   , BEST,   0,  72N, 1567E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977112900,   , BEST,   0,  74N, 1552E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977112906,   , BEST,   0,  74N, 1539E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977112912,   , BEST,   0,  73N, 1528E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977112918,   , BEST,   0,  70N, 1519E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977113000,   , BEST,   0,  69N, 1509E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977113006,   , BEST,   0,  72N, 1493E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977113012,   , BEST,   0,  75N, 1473E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977113018,   , BEST,   0,  76N, 1451E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120100,   , BEST,   0,  80N, 1428E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120106,   , BEST,   0,  88N, 1406E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120112,   , BEST,   0,  97N, 1385E,  35,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120118,   , BEST,   0, 105N, 1370E,  40,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120200,   , BEST,   0, 114N, 1358E,  45,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120206,   , BEST,   0, 117N, 1346E,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120212,   , BEST,   0, 117N, 1334E,  65,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120218,   , BEST,   0, 123N, 1323E,  80,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120300,   , BEST,   0, 128N, 1313E,  95,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120306,   , BEST,   0, 131N, 1305E, 105,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120312,   , BEST,   0, 134N, 1298E, 110,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120318,   , BEST,   0, 137N, 1292E, 115,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120400,   , BEST,   0, 142N, 1287E, 115,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120406,   , BEST,   0, 153N, 1285E, 110,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120412,   , BEST,   0, 166N, 1286E, 105,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120418,   , BEST,   0, 177N, 1290E, 105,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120500,   , BEST,   0, 188N, 1299E, 100,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120506,   , BEST,   0, 203N, 1311E,  90,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120512,   , BEST,   0, 216N, 1325E,  80,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120518,   , BEST,   0, 221N, 1341E,  70,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120600,   , BEST,   0, 222N, 1359E,  65,    0, TY,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120606,   , BEST,   0, 223N, 1380E,  60,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120612,   , BEST,   0, 224N, 1402E,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120618,   , BEST,   0, 225N, 1425E,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120700,   , BEST,   0, 226N, 1448E,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120706,   , BEST,   0, 225N, 1472E,  50,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120712,   , BEST,   0, 220N, 1497E,  40,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 20, 1977120718,   , BEST,   0, 213N, 1529E,  40,    0, TD,   0,    ,    0,    0,    0,    0, 
