WP, 03, 1977061406,   , BEST,   0, 160N, 1169E,  40,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061412,   , BEST,   0, 168N, 1166E,  50,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061418,   , BEST,   0, 177N, 1164E,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061500,   , BEST,   0, 186N, 1164E,  60,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061506,   , BEST,   0, 193N, 1167E,  60,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061512,   , BEST,   0, 201N, 1170E,  55,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061518,   , BEST,   0, 211N, 1173E,  50,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061600,   , BEST,   0, 222N, 1177E,  45,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061606,   , BEST,   0, 232N, 1181E,  45,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061612,   , BEST,   0, 243N, 1187E,  40,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061618,   , BEST,   0, 253N, 1195E,  35,    0, TS,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061700,   , BEST,   0, 264N, 1206E,  30,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061706,   , BEST,   0, 274N, 1218E,  25,    0, TD,   0,    ,    0,    0,    0,    0, 
WP, 03, 1977061712,   , BEST,   0, 283N, 1232E,  20,    0, TD,   0,    ,    0,    0,    0,    0, 
