WP, 16, 2012081812,   , BEST,   0, 132N, 1414E,  15, 1009, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 16, 2012081818,   , BEST,   0, 138N, 1419E,  20, 1007, TD,   0,    ,    0,    0,    0,    0, 
WP, 16, 2012081900,   , BEST,   0, 143N, 1423E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 
WP, 16, 2012081906,   , BEST,   0, 149N, 1425E,  20, 1007, DB,   0,    ,    0,    0,    0,    0, 1011,  150,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 16, 2012081912,   , BEST,   0, 160N, 1423E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1010,  150,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 16, 2012081918,   , BEST,   0, 168N, 1419E,  25, 1004, TD,   0,    ,    0,    0,    0,    0, 1006,  155,  40,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 16, 2012082000,   , BEST,   0, 172N, 1418E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1006,  155,  40,   0,   0,   W,   0,    ,   0,   0,    SIXTEEN, M, 
WP, 16, 2012082006,   , BEST,   0, 176N, 1417E,  35,  996, TS,   0,    ,    0,    0,    0,    0, 1005,  150,  40,   0,   0,   W,   0,    ,   0,   0,    BOLAVEN, M, 
WP, 16, 2012082012,   , BEST,   0, 181N, 1415E,  40,  993, TS,  34, NEQ,   40,   40,   40,   40, 1005,  150,  40,   0,   0,   W,   0,    ,   0,   0,    BOLAVEN, M, 
WP, 16, 2012082018,   , BEST,   0, 183N, 1411E,  45,  989, TS,  34, NEQ,   40,   40,   40,   40, 1005,   60,  20,   0,   0,   W,   0,    ,   0,   0,    BOLAVEN, M, 
WP, 16, 2012082100,   , BEST,   0, 183N, 1407E,  50,  985, TS,  34, NEQ,   40,   40,   45,   45, 1005,  130,  20,   0,   0,   W,   0,    ,   0,   0,    BOLAVEN, M, 
WP, 16, 2012082106,   , BEST,   0, 184N, 1402E,  60,  978, TS,  34, NEQ,   50,   50,   50,   50, 1005,  170,  25,   0,   0,   W,   0,    ,   0,   0,    BOLAVEN, D, 
