WP, 21, 2006100812,   , BEST,   0, 132N, 1593E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1009,  215,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2006100818,   , BEST,   0, 138N, 1582E,  20, 1004, DB,   0,    ,    0,    0,    0,    0, 1009,  215,  45,   0,   0,   W,   0,    ,   0,   0,     INVEST, S, 
WP, 21, 2006100900,   , BEST,   0, 145N, 1572E,  30, 1002, TD,   0,    ,    0,    0,    0,    0, 1008,  215,  45,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 21, 2006100906,   , BEST,   0, 154N, 1565E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  275,  45,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 21, 2006100912,   , BEST,   0, 165N, 1557E,  30, 1000, TD,   0,    ,    0,    0,    0,    0, 1008,  275,  45,   0,   0,   W,   0,    ,   0,   0,     NONAME, S, 
WP, 21, 2006100918,   , BEST,   0, 175N, 1547E,  35,  997, TS,  34, NEQ,   60,   60,   60,   60, 1009,  270,  35,   0,   0,   W,   0,    ,   0,   0,     NONAME, M, 
WP, 21, 2006101000,   , BEST,   0, 182N, 1533E,  40,  994, TS,  34, NEQ,   60,   60,   60,   60, 1009,  260,  35,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101006,   , BEST,   0, 187N, 1518E,  45,  991, TS,  34, NEQ,   60,   60,   60,   60, 1008,  200,  30,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101012,   , BEST,   0, 190N, 1500E,  50,  987, TS,  34, NEQ,   60,   70,   70,   70, 1007,  175,  10,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101012,   , BEST,   0, 190N, 1500E,  50,  987, TS,  50, NEQ,   20,   25,   25,   25, 1007,  175,  10,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101018,   , BEST,   0, 195N, 1483E,  55,  984, TS,  34, NEQ,   90,   80,   80,   90, 1008,  230,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101018,   , BEST,   0, 195N, 1483E,  55,  984, TS,  50, NEQ,   30,   30,   30,   30, 1008,  230,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101100,   , BEST,   0, 199N, 1465E,  55,  984, TS,  34, NEQ,  100,   90,   90,  100, 1008,  230,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101100,   , BEST,   0, 199N, 1465E,  55,  984, TS,  50, NEQ,   35,   35,   35,   35, 1008,  230,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101106,   , BEST,   0, 204N, 1448E,  60,  980, TS,  34, NEQ,  105,  105,   90,  105, 1007,  205,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101106,   , BEST,   0, 204N, 1448E,  60,  980, TS,  50, NEQ,   40,   40,   40,   40, 1007,  205,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101112,   , BEST,   0, 210N, 1434E,  60,  980, TS,  34, NEQ,  105,  105,  100,  100, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101112,   , BEST,   0, 210N, 1434E,  60,  980, TS,  50, NEQ,   45,   45,   40,   40, 1007,  200,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101118,   , BEST,   0, 215N, 1423E,  60,  980, TS,  34, NEQ,  125,  105,  100,  100, 1007,  200,  25,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101118,   , BEST,   0, 215N, 1423E,  60,  980, TS,  50, NEQ,   50,   45,   40,   40, 1007,  200,  25,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101200,   , BEST,   0, 221N, 1416E,  60,  980, TS,  34, NEQ,  125,  105,  100,  100, 1007,  200,  25,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101200,   , BEST,   0, 221N, 1416E,  60,  980, TS,  50, NEQ,   50,   45,   40,   40, 1007,  200,  25,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101206,   , BEST,   0, 229N, 1413E,  60,  980, TS,  34, NEQ,  125,  110,  110,  120, 1008,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101206,   , BEST,   0, 229N, 1413E,  60,  980, TS,  50, NEQ,   55,   45,   45,   50, 1008,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, M, 
WP, 21, 2006101212,   , BEST,   0, 233N, 1411E,  65,  976, TY,  34, NEQ,  130,  115,  115,  125, 1008,  250,  15,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101212,   , BEST,   0, 233N, 1411E,  65,  976, TY,  50, NEQ,   55,   45,   45,   50, 1008,  250,  15,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101218,   , BEST,   0, 234N, 1408E,  70,  972, TY,  34, NEQ,  130,  115,  115,  125, 1007,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101218,   , BEST,   0, 234N, 1408E,  70,  972, TY,  50, NEQ,   55,   45,   45,   50, 1007,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101218,   , BEST,   0, 234N, 1408E,  70,  972, TY,  64, NEQ,   15,   15,   15,   15, 1007,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101300,   , BEST,   0, 237N, 1407E,  75,  967, TY,  34, NEQ,  145,  120,  120,  130, 1006,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101300,   , BEST,   0, 237N, 1407E,  75,  967, TY,  50, NEQ,   65,   50,   50,   65, 1006,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101300,   , BEST,   0, 237N, 1407E,  75,  967, TY,  64, NEQ,   25,   25,   25,   25, 1006,  250,  20,   0,   0,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101306,   , BEST,   0, 237N, 1410E,  90,  954, TY,  34, NEQ,  150,  125,  125,  135, 1007,  265,  10,   0,  10,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101306,   , BEST,   0, 237N, 1410E,  90,  954, TY,  50, NEQ,   70,   55,   55,   70, 1007,  265,  10,   0,  10,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101306,   , BEST,   0, 237N, 1410E,  90,  954, TY,  64, NEQ,   30,   30,   30,   30, 1007,  265,  10,   0,  10,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101312,   , BEST,   0, 239N, 1412E,  90,  954, TY,  34, NEQ,  150,  125,  125,  135, 1007,  265,  20,   0,  35,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101312,   , BEST,   0, 239N, 1412E,  90,  954, TY,  50, NEQ,   70,   55,   55,   70, 1007,  265,  20,   0,  35,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101312,   , BEST,   0, 239N, 1412E,  90,  954, TY,  64, NEQ,   30,   30,   30,   30, 1007,  265,  20,   0,  35,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101318,   , BEST,   0, 242N, 1411E,  90,  954, TY,  34, NEQ,  140,  130,  130,  135, 1007,  260,  20,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101318,   , BEST,   0, 242N, 1411E,  90,  954, TY,  50, NEQ,   65,   60,   60,   65, 1007,  260,  20,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101318,   , BEST,   0, 242N, 1411E,  90,  954, TY,  64, NEQ,   30,   30,   30,   30, 1007,  260,  20,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101400,   , BEST,   0, 245N, 1410E,  90,  954, TY,  34, NEQ,  145,  140,  140,  140, 1006,  260,  20,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101400,   , BEST,   0, 245N, 1410E,  90,  954, TY,  50, NEQ,   65,   65,   65,   65, 1006,  260,  20,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101400,   , BEST,   0, 245N, 1410E,  90,  954, TY,  64, NEQ,   30,   30,   30,   30, 1006,  260,  20,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101406,   , BEST,   0, 249N, 1409E,  90,  954, TY,  34, NEQ,  145,  140,  140,  140, 1006,  260,  25,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101406,   , BEST,   0, 249N, 1409E,  90,  954, TY,  50, NEQ,   65,   65,   65,   65, 1006,  260,  25,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101406,   , BEST,   0, 249N, 1409E,  90,  954, TY,  64, NEQ,   30,   30,   30,   30, 1006,  260,  25,   0,  40,   W,   0,    ,   0,   0,     SOULIK, D, 
WP, 21, 2006101412,   , BEST,   0, 256N, 1409E,  80,  963, TY,  34, NEQ,  145,  140,  140,  140, 1006,  230,  25,   0,  45,   W,   0,    ,   0,   0,     SOULIK, D, 
