WP, 21, 1995091900,   , BEST,   0,  35N, 1610E,  15
WP, 21, 1995091906,   , BEST,   0,  36N, 1596E,  15
WP, 21, 1995091912,   , BEST,   0,  36N, 1581E,  15
WP, 21, 1995091918,   , BEST,   0,  38N, 1565E,  15
WP, 21, 1995092000,   , BEST,   0,  39N, 1551E,  15
WP, 21, 1995092006,   , BEST,   0,  39N, 1535E,  15
WP, 21, 1995092012,   , BEST,   0,  40N, 1520E,  15
WP, 21, 1995092018,   , BEST,   0,  40N, 1505E,  15
WP, 21, 1995092100,   , BEST,   0,  42N, 1491E,  15
WP, 21, 1995092106,   , BEST,   0,  44N, 1477E,  15
WP, 21, 1995092112,   , BEST,   0,  45N, 1463E,  15
WP, 21, 1995092118,   , BEST,   0,  47N, 1449E,  15
WP, 21, 1995092200,   , BEST,   0,  48N, 1434E,  15
WP, 21, 1995092206,   , BEST,   0,  50N, 1419E,  15
WP, 21, 1995092212,   , BEST,   0,  51N, 1405E,  15
WP, 21, 1995092218,   , BEST,   0,  53N, 1390E,  15
WP, 21, 1995092300,   , BEST,   0,  54N, 1377E,  15
WP, 21, 1995092306,   , BEST,   0,  56N, 1364E,  15
WP, 21, 1995092312,   , BEST,   0,  59N, 1352E,  15
WP, 21, 1995092318,   , BEST,   0,  63N, 1341E,  15
WP, 21, 1995092400,   , BEST,   0,  66N, 1330E,  15
WP, 21, 1995092406,   , BEST,   0,  69N, 1320E,  15
WP, 21, 1995092412,   , BEST,   0,  73N, 1306E,  15
WP, 21, 1995092418,   , BEST,   0,  79N, 1290E,  15
WP, 21, 1995092500,   , BEST,   0,  85N, 1277E,  20
WP, 21, 1995092506,   , BEST,   0,  92N, 1262E,  25
WP, 21, 1995092512,   , BEST,   0,  98N, 1240E,  25
WP, 21, 1995092518,   , BEST,   0, 102N, 1217E,  25
WP, 21, 1995092600,   , BEST,   0, 104N, 1200E,  20
WP, 21, 1995092606,   , BEST,   0, 107N, 1188E,  20
WP, 21, 1995092612,   , BEST,   0, 110N, 1177E,  20
WP, 21, 1995092618,   , BEST,   0, 113N, 1167E,  20
WP, 21, 1995092700,   , BEST,   0, 116N, 1157E,  20
WP, 21, 1995092706,   , BEST,   0, 119N, 1147E,  20
WP, 21, 1995092712,   , BEST,   0, 121N, 1137E,  20
WP, 21, 1995092718,   , BEST,   0, 123N, 1126E,  25
WP, 21, 1995092800,   , BEST,   0, 124N, 1117E,  25
WP, 21, 1995092806,   , BEST,   0, 125N, 1109E,  25
WP, 21, 1995092812,   , BEST,   0, 126N, 1103E,  25
WP, 21, 1995092818,   , BEST,   0, 128N, 1097E,  25
WP, 21, 1995092900,   , BEST,   0, 129N, 1089E,  25
