WP, 33, 1999121400,   , BEST,   0, 116N, 1145E,  20,    0,   
WP, 33, 1999121406,   , BEST,   0, 117N, 1138E,  20,    0,   
WP, 33, 1999121412,   , BEST,   0, 120N, 1129E,  25,    0,   
WP, 33, 1999121418,   , BEST,   0, 121N, 1121E,  30,    0,   
WP, 33, 1999121500,   , BEST,   0, 119N, 1114E,  30,    0,   
WP, 33, 1999121506,   , BEST,   0, 116N, 1109E,  30,    0,   
WP, 33, 1999121512,   , BEST,   0, 116N, 1103E,  30,    0,   
WP, 33, 1999121518,   , BEST,   0, 117N, 1098E,  30,    0,   
WP, 33, 1999121600,   , BEST,   0, 121N, 1093E,  25,    0,   
WP, 33, 1999121606,   , BEST,   0, 127N, 1091E,  15,    0,   
