WP, 04, 1999042100,   , BEST,   0,  76N, 1261E,  20,    0,   
WP, 04, 1999042106,   , BEST,   0,  81N, 1256E,  20,    0,   
WP, 04, 1999042112,   , BEST,   0,  86N, 1255E,  20,    0,   
WP, 04, 1999042118,   , BEST,   0,  91N, 1256E,  20,    0,   
WP, 04, 1999042200,   , BEST,   0,  99N, 1256E,  25,    0,   
WP, 04, 1999042206,   , BEST,   0, 110N, 1259E,  30,    0,   
WP, 04, 1999042212,   , BEST,   0, 121N, 1263E,  30,    0,   
WP, 04, 1999042218,   , BEST,   0, 128N, 1265E,  30,    0,   
WP, 04, 1999042300,   , BEST,   0, 134N, 1267E,  35,    0,   
WP, 04, 1999042306,   , BEST,   0, 138N, 1270E,  35,    0,   
WP, 04, 1999042312,   , BEST,   0, 141N, 1275E,  40,    0,   
WP, 04, 1999042318,   , BEST,   0, 144N, 1280E,  45,    0,   
WP, 04, 1999042400,   , BEST,   0, 147N, 1287E,  50,    0,   
WP, 04, 1999042406,   , BEST,   0, 150N, 1293E,  50,    0,   
WP, 04, 1999042412,   , BEST,   0, 157N, 1298E,  50,    0,   
WP, 04, 1999042418,   , BEST,   0, 163N, 1303E,  55,    0,   
WP, 04, 1999042500,   , BEST,   0, 169N, 1308E,  60,    0,   
WP, 04, 1999042506,   , BEST,   0, 178N, 1313E,  60,    0,   
WP, 04, 1999042512,   , BEST,   0, 188N, 1319E,  60,    0,   
WP, 04, 1999042518,   , BEST,   0, 195N, 1325E,  60,    0,   
WP, 04, 1999042600,   , BEST,   0, 200N, 1332E,  60,    0,   
WP, 04, 1999042606,   , BEST,   0, 206N, 1338E,  60,    0,   
WP, 04, 1999042612,   , BEST,   0, 210N, 1350E,  65,    0,   
WP, 04, 1999042618,   , BEST,   0, 222N, 1364E,  75,    0,   
WP, 04, 1999042700,   , BEST,   0, 232N, 1381E,  70,    0,   
WP, 04, 1999042706,   , BEST,   0, 240N, 1400E,  70,    0,   
WP, 04, 1999042712,   , BEST,   0, 250N, 1416E,  70,    0,   
WP, 04, 1999042718,   , BEST,   0, 261N, 1433E,  65,    0,   
WP, 04, 1999042800,   , BEST,   0, 272N, 1453E,  60,    0,   
WP, 04, 1999042806,   , BEST,   0, 283N, 1474E,  55,    0,   
WP, 04, 1999042812,   , BEST,   0, 293N, 1495E,  55,    0,   
WP, 04, 1999042818,   , BEST,   0, 301N, 1517E,  55,    0,   
WP, 04, 1999042900,   , BEST,   0, 310N, 1544E,  55,    0,   
WP, 04, 1999042906,   , BEST,   0, 320N, 1573E,  45,    0,   
