WP, 34, 2000122818,   , BEST,   0,  70N, 1302E,  20,    0, TD
WP, 34, 2000122900,   , BEST,   0,  76N, 1304E,  25,    0, TD
WP, 34, 2000122906,   , BEST,   0,  83N, 1305E,  25,    0, TD
WP, 34, 2000122912,   , BEST,   0,  93N, 1302E,  25,    0, TD
WP, 34, 2000122918,   , BEST,   0,  99N, 1293E,  30,    0, TD
WP, 34, 2000123000,   , BEST,   0, 104N, 1286E,  35,    0, TS
WP, 34, 2000123006,   , BEST,   0, 110N, 1278E,  40,    0, TS
WP, 34, 2000123012,   , BEST,   0, 116N, 1275E,  45,    0, TS
WP, 34, 2000123018,   , BEST,   0, 121N, 1276E,  50,    0, TS
WP, 34, 2000123100,   , BEST,   0, 127N, 1282E,  50,    0, TS
WP, 34, 2000123106,   , BEST,   0, 133N, 1288E,  55,    0, TS
WP, 34, 2000123112,   , BEST,   0, 139N, 1297E,  55,    0, TS
WP, 34, 2000123118,   , BEST,   0, 144N, 1306E,  60,    0, TS
WP, 34, 2001010100,   , BEST,   0, 147N, 1316E,  60,    0, TS
WP, 34, 2001010106,   , BEST,   0, 150N, 1324E,  60,    0, TS
WP, 34, 2001010112,   , BEST,   0, 151N, 1332E,  55,    0, TS
WP, 34, 2001010118,   , BEST,   0, 153N, 1340E,  55,    0, TS
WP, 34, 2001010200,   , BEST,   0, 156N, 1344E,  50,    0, TS
WP, 34, 2001010206,   , BEST,   0, 159N, 1347E,  50,    0, TS
WP, 34, 2001010212,   , BEST,   0, 163N, 1349E,  50,    0, TS
WP, 34, 2001010218,   , BEST,   0, 167N, 1350E,  55,    0, TS
WP, 34, 2001010300,   , BEST,   0, 172N, 1353E,  65,    0, TY
WP, 34, 2001010306,   , BEST,   0, 175N, 1356E,  90,    0, TY
WP, 34, 2001010312,   , BEST,   0, 178N, 1359E, 105,    0, TY
WP, 34, 2001010318,   , BEST,   0, 181N, 1362E, 110,    0, TY
WP, 34, 2001010400,   , BEST,   0, 183N, 1367E, 100,    0, TY
WP, 34, 2001010406,   , BEST,   0, 183N, 1370E,  90,    0, TY
WP, 34, 2001010412,   , BEST,   0, 180N, 1372E,  70,    0, TY
WP, 34, 2001010418,   , BEST,   0, 169N, 1370E,  55,    0, TS
WP, 34, 2001010500,   , BEST,   0, 153N, 1357E,  25,    0, TD
WP, 34, 2001010506,   , BEST,   0, 144N, 1340E,  20,    0, TD
