WP, 15, 2000080812,   , BEST,   0, 141N, 1425E,  20,    0, TD
WP, 15, 2000080818,   , BEST,   0, 141N, 1422E,  20,    0, TD
WP, 15, 2000080900,   , BEST,   0, 141N, 1419E,  20,    0, TD
WP, 15, 2000080906,   , BEST,   0, 141N, 1415E,  25,    0, TD
WP, 15, 2000080912,   , BEST,   0, 143N, 1408E,  30,    0, TD
WP, 15, 2000080918,   , BEST,   0, 147N, 1398E,  30,    0, TD
WP, 15, 2000081000,   , BEST,   0, 159N, 1392E,  35,    0, TS
WP, 15, 2000081006,   , BEST,   0, 170N, 1391E,  35,    0, TS
WP, 15, 2000081012,   , BEST,   0, 186N, 1390E,  35,    0, TS
WP, 15, 2000081018,   , BEST,   0, 205N, 1389E,  45,    0, TS
WP, 15, 2000081100,   , BEST,   0, 231N, 1390E,  50,    0, TS
WP, 15, 2000081106,   , BEST,   0, 256N, 1380E,  65,    0, TY
WP, 15, 2000081112,   , BEST,   0, 273N, 1371E,  65,    0, TY
WP, 15, 2000081118,   , BEST,   0, 280N, 1363E,  60,    0, TS
WP, 15, 2000081200,   , BEST,   0, 291N, 1355E,  55,    0, TS
WP, 15, 2000081206,   , BEST,   0, 292N, 1359E,  45,    0, TS
WP, 15, 2000081212,   , BEST,   0, 307N, 1367E,  45,    0, TS
WP, 15, 2000081218,   , BEST,   0, 310N, 1370E,  45,    0, TS
WP, 15, 2000081300,   , BEST,   0, 310N, 1382E,  50,    0, TS
WP, 15, 2000081306,   , BEST,   0, 315N, 1394E,  45,    0, TS
WP, 15, 2000081312,   , BEST,   0, 318N, 1409E,  45,    0, TS
WP, 15, 2000081318,   , BEST,   0, 324N, 1423E,  45,    0, TS
WP, 15, 2000081400,   , BEST,   0, 331N, 1440E,  45,    0, TS
WP, 15, 2000081406,   , BEST,   0, 337N, 1454E,  45,    0, TS
WP, 15, 2000081412,   , BEST,   0, 341N, 1469E,  45,    0, TS
WP, 15, 2000081418,   , BEST,   0, 347N, 1477E,  65,    0, TY
WP, 15, 2000081500,   , BEST,   0, 348N, 1484E,  75,    0, TY
WP, 15, 2000081506,   , BEST,   0, 352N, 1495E,  75,    0, TY
WP, 15, 2000081512,   , BEST,   0, 355N, 1502E,  75,    0, TY
WP, 15, 2000081518,   , BEST,   0, 362N, 1507E,  75,    0, TY
WP, 15, 2000081600,   , BEST,   0, 369N, 1507E,  70,    0, TY
WP, 15, 2000081606,   , BEST,   0, 375N, 1508E,  65,    0, TY
WP, 15, 2000081612,   , BEST,   0, 382N, 1509E,  55,    0, TS
WP, 15, 2000081618,   , BEST,   0, 384N, 1505E,  40,    0, TS
WP, 15, 2000081700,   , BEST,   0, 386N, 1500E,  40,    0, TS
WP, 15, 2000081706,   , BEST,   0, 386N, 1499E,  40,    0, TS
WP, 15, 2000081712,   , BEST,   0, 386N, 1497E,  35,    0, TS
WP, 15, 2000081718,   , BEST,   0, 388N, 1496E,  35,    0, TS
WP, 15, 2000081800,   , BEST,   0, 390N, 1496E,  35,    0, TS
WP, 15, 2000081806,   , BEST,   0, 392N, 1496E,  35,    0, TS
WP, 15, 2000081812,   , BEST,   0, 393N, 1494E,  30,    0, TD
WP, 15, 2000081818,   , BEST,   0, 397N, 1490E,  30,    0, TD
WP, 15, 2000081900,   , BEST,   0, 394N, 1487E,  30,    0, TD
WP, 15, 2000081906,   , BEST,   0, 390N, 1491E,  30,    0, TD
WP, 15, 2000081912,   , BEST,   0, 392N, 1499E,  30,    0, TD
WP, 15, 2000081918,   , BEST,   0, 392N, 1506E,  25,    0, TD
